Address,tenure,room,space,construction,material,vehicle,motorcycle,cookingfuel,heatingfuel,waterheatingfuel,facilities
10606076631,4,5,125.0,3.0,4,1,0,3,2,2,9
10606076635,4,6,170.0,3.0,4,1,0,3,2,2,8
10606076638,4,4,100.0,3.0,4,0,0,3,2,2,8
10606076641,4,5,110.0,3.0,4,1,0,3,2,2,9
10606077027,5,4,85.0,2.0,4,1,0,3,2,2,8
10606077029,4,4,88.0,3.0,4,1,0,3,2,2,8
10606077031,4,5,100.0,3.0,4,1,1,3,2,2,8
10606077033,4,4,100.0,3.0,4,0,0,3,2,2,8
10606077038,4,5,136.0,3.0,4,1,0,3,2,2,8
10606077041,4,5,210.0,3.0,4,1,0,3,2,2,8
10607077528,4,4,100.0,3.0,4,1,0,3,2,2,6
10607077529,4,5,150.0,3.0,4,1,0,3,2,2,7
10607077532,0,2,50.0,3.0,4,0,0,3,2,2,7
10607077535,4,2,50.0,3.0,4,0,0,3,2,2,7
10607077538,4,3,70.0,3.0,4,0,0,2,0,0,5
10608077925,4,4,182.0,3.0,4,1,0,3,2,2,8
10608077929,5,4,100.0,2.0,4,1,0,3,2,2,6
10608077932,4,4,120.0,3.0,4,0,0,3,2,2,7
10608077936,1,6,200.0,3.0,4,1,0,3,2,2,9
10608077938,4,4,100.0,3.0,4,0,0,3,2,2,8
10608077941,4,4,100.0,3.0,4,0,0,3,2,2,11
10609078528,0,2,50.0,3.0,4,0,0,3,2,2,5
10609078529,4,2,50.0,3.0,4,0,0,3,2,2,5
10609078532,4,5,120.0,3.0,4,1,0,3,2,2,9
10609078533,0,2,50.0,3.0,4,0,0,3,2,2,7
10609078538,4,5,110.0,3.0,4,0,1,3,2,2,7
10609078541,4,3,75.0,3.0,4,0,0,3,2,2,8
10610079026,4,4,110.0,3.0,4,1,0,3,2,2,8
10610079028,0,3,65.0,3.0,4,1,1,3,2,2,8
10610079033,4,4,90.0,3.0,4,1,1,3,2,2,9
10610079035,4,5,130.0,3.0,4,1,0,3,2,2,7
10610079038,0,4,110.0,3.0,4,0,0,3,2,2,7
10610079041,4,5,150.0,3.0,4,1,1,3,2,2,9
10611079425,0,4,70.0,3.0,2,0,0,3,2,2,6
10611079426,4,5,70.0,3.0,0,1,0,3,2,2,7
10611079435,1,4,90.0,2.0,4,0,0,3,2,2,7
10611079436,1,5,90.0,3.0,4,0,0,3,2,2,9
10611079438,0,3,50.0,3.0,2,0,0,3,2,2,5
10611079441,4,4,70.0,2.0,4,0,0,2,0,0,5
10612079832,4,4,120.0,2.0,4,1,0,3,2,2,9
10612079835,1,4,120.0,2.0,4,1,0,3,2,2,8
10612079838,4,5,160.0,2.0,4,1,0,3,2,2,11
10612079841,4,5,120.0,2.0,4,1,0,3,2,2,10
10613081825,4,3,65.0,3.0,4,0,0,3,2,2,8
10613081829,5,3,85.0,3.0,4,1,0,3,2,2,8
10613081832,4,4,70.0,3.0,4,0,0,3,2,2,8
10613081835,4,4,75.0,3.0,4,0,0,3,2,2,8
10613081838,4,5,80.0,3.0,4,0,0,3,2,2,9
10613081841,4,5,90.0,3.0,4,0,0,3,2,2,9
10614080325,1,3,75.0,3.0,4,0,1,3,2,2,6
10614080326,4,4,90.0,3.0,4,0,0,3,2,2,6
10614080331,1,4,100.0,3.0,4,1,0,3,2,2,7
10614080335,4,4,90.0,3.0,4,1,0,3,2,2,7
10614080338,1,3,75.0,3.0,4,0,0,3,2,2,5
10614080341,4,2,50.0,3.0,4,0,0,3,2,2,6
10616080926,0,3,60.0,3.0,2,0,0,3,0,2,4
10616080929,0,3,80.0,3.0,2,0,0,3,2,2,5
10616080932,0,3,90.0,3.0,2,1,1,3,0,2,8
10616080935,0,3,80.0,3.0,2,0,0,3,2,2,6
10616080938,0,2,50.0,3.0,2,0,0,3,2,2,5
10616080941,0,2,70.0,3.0,2,0,0,3,2,2,7
10620081325,0,5,120.0,2.0,4,1,0,3,2,2,9
10620081326,4,4,90.0,2.0,4,1,1,3,2,2,9
10620081331,4,5,160.0,2.0,4,1,0,3,2,2,8
10620081334,4,4,97.0,2.0,4,1,0,3,2,2,10
10620081338,4,3,80.0,2.0,4,0,1,3,2,2,9
