Address,member,ISCO_s,ISIC_s,status_s,agriculture,hours_s,days_s,Total_cost,sale,income_s_y,Fasl,year
20214411123,1,6121,1440,5,1,10.0,7.0,134900000.0,415000000.0,280100000,1,98
20214411123,2,6121,1411,6,1,6.0,7.0,0.0,0.0,0,1,98
20220413923,1,6111,1120,5,1,10.0,7.0,103000000.0,480000000.0,377000000,1,98
20220413923,1,6121,1411,5,1,6.0,7.0,67000000.0,207200000.0,140200000,1,98
20218412708,1,6111,1120,5,1,9.0,3.0,99200000.0,380000000.0,280800000,1,98
20218412711,1,8322,49220,5,2,10.0,6.0,69600000.0,344500000.0,274900000,1,98
20218412723,1,6113,1190,4,1,10.0,6.0,327500000.0,725000000.0,397500000,1,98
20219413520,1,6121,1411,5,1,4.0,7.0,31500000.0,135000000.0,103500000,1,98
20227416320,2,6123,1490,5,1,5.0,7.0,68000000.0,248000000.0,180000000,1,98
20222414714,1,7131,43300,5,2,8.0,5.0,65000000.0,205000000.0,140000000,1,98
20201406308,1,6111,1120,5,1,10.0,2.0,49000000.0,185000000.0,136000000,1,98
20201406311,1,7225,45200,5,2,9.0,6.0,393500000.0,775000000.0,381500000,1,98
20201406311,3,7225,45200,6,2,8.0,6.0,0.0,0.0,0,1,98
20201406314,1,3324,45100,5,2,8.0,2.0,2785000000.0,2975000000.0,190000000,1,98
20201406320,1,6111,1120,5,1,10.0,3.0,76100000.0,215000000.0,138900000,1,98
20201406320,2,7513,10500,5,2,6.0,7.0,173500000.0,232500000.0,59000000,1,98
20225415917,2,5143,96020,5,2,4.0,6.0,58000000.0,154000000.0,96000000,1,98
20202407520,1,7212,25920,5,2,8.0,5.0,23500000.0,203500000.0,180000000,1,98
20202407523,1,8322,49230,5,2,7.0,4.0,67500000.0,247500000.0,180000000,1,98
20202407523,1,6111,1120,5,1,9.0,3.0,195000000.0,284000000.0,89000000,1,98
20225415911,1,6111,1120,5,1,5.0,4.0,39700000.0,170000000.0,130300000,1,98
20225415911,1,6112,1240,4,1,4.0,5.0,46000000.0,300000000.0,254000000,1,98
20225415911,3,9211,1610,6,1,5.0,5.0,0.0,0.0,0,1,98
20225415520,1,6111,1120,5,1,3.0,4.0,10000000.0,25000000.0,15000000,1,98
20225415523,1,8322,49220,5,2,10.0,6.0,122000000.0,302000000.0,180000000,1,98
20225415523,1,9214,1240,5,1,3.0,2.0,23000000.0,55000000.0,32000000,1,98
20225415523,3,6121,1440,5,1,6.0,7.0,46000000.0,105000000.0,59000000,1,98
20201406723,1,7123,43300,5,2,8.0,5.0,123100000.0,528000000.0,404900000,1,98
20201406723,1,6111,1120,5,1,4.0,2.0,22320000.0,60000000.0,37680000,1,98
20214411508,2,5224,47212,5,2,9.0,6.0,2030000000.0,2300000000.0,270000000,1,98
20214411523,1,6121,1411,5,1,4.0,4.0,86000000.0,315000000.0,229000000,1,98
20214411523,1,6111,1120,5,1,5.0,3.0,53200000.0,250000000.0,196800000,1,98
20201406711,1,6111,1120,5,1,4.0,4.0,15800000.0,105000000.0,89200000,1,98
20201406711,3,9314,43300,5,2,8.0,5.0,83500000.0,480000000.0,396500000,1,98
20201406714,1,6111,1120,5,1,6.0,5.0,82400000.0,412500000.0,330100000,1,98
20208410308,1,6121,1411,5,1,5.0,5.0,202700000.0,670000000.0,467300000,1,98
20208410308,3,8322,49230,5,2,8.0,6.0,76500000.0,180000000.0,103500000,1,98
20208410308,4,8322,49230,5,2,8.0,6.0,93000000.0,120000000.0,27000000,1,98
20208410320,1,6121,1411,5,1,3.0,3.0,23700000.0,90000000.0,66300000,1,98
20208410323,1,6121,1411,5,1,2.0,7.0,52200000.0,83150000.0,30950000,1,98
20201406720,1,7412,95220,5,2,8.0,6.0,32000000.0,360000000.0,328000000,1,98
20201406720,2,3431,74200,5,2,8.0,5.0,25500000.0,102000000.0,76500000,1,98
20225415914,1,6112,1240,5,1,4.0,5.0,42400000.0,84000000.0,41600000,1,98
20225415923,2,5224,47212,5,2,8.0,7.0,509000000.0,581000000.0,72000000,1,98
20225415923,1,6112,1240,4,1,2.0,3.0,79450000.0,500000000.0,420550000,1,98
20204407914,1,6111,1120,5,1,8.0,6.0,68000000.0,225000000.0,157000000,1,98
20204407914,2,6111,1120,6,1,8.0,6.0,0.0,0.0,0,1,98
20204407917,1,6111,1110,5,1,8.0,3.0,20850000.0,62900000.0,42050000,1,98
20204407917,1,6111,1130,5,1,8.0,3.0,79500000.0,180000000.0,100500000,1,98
20204407917,2,6111,1130,6,1,8.0,3.0,0.0,0.0,0,1,98
20204407923,1,6111,1130,5,1,8.0,3.0,239700000.0,435000000.0,195300000,1,98
20204407923,2,6111,1130,6,1,5.0,3.0,0.0,0.0,0,1,98
20204407923,1,6121,1440,5,1,4.0,4.0,26000000.0,0.0,-26000000,1,98
20225415908,1,6111,1120,5,1,3.0,3.0,35500000.0,135500000.0,100000000,1,98
20225415908,1,6112,1240,4,1,4.0,5.0,105000000.0,425000000.0,320000000,1,98
20218413108,1,6111,1120,5,1,5.0,4.0,66500000.0,300000000.0,233500000,1,98
20219413517,1,7126,43220,5,2,8.0,4.0,135300000.0,321000000.0,185700000,1,98
20222414723,1,8322,49230,5,2,8.0,6.0,60000000.0,300000000.0,240000000,1,98
20202407511,1,8322,49220,5,2,9.0,6.0,73000000.0,300000000.0,227000000,1,98
20202407514,1,6111,1120,5,1,8.0,5.0,89700000.0,501000000.0,411300000,1,98
20202407517,3,6121,1411,5,1,6.0,7.0,41900000.0,120450000.0,78550000,1,98
