Address,member,ISCO_w,ISIC_w,hours_w,days_w,income_w_m,income_w_y,perk_w_y,netincome_w_m,netincome_w_y,Fasl,year
10303037535,3,4120,43290,7.0,6.0,8000000,104000000,8000000.0,8000000,104000000,1,1401
10307043426,1,7123,43300,8.0,6.0,35000000,450000000,0.0,35000000,450000000,1,1401
10307043429,1,8332,49230,8.0,6.0,55000000,685000000,25000000.0,52433334,654200008,1,1401
10303040932,1,7213,27500,8.0,6.0,25000000,325000000,25000000.0,23833334,311000008,1,1401
10303040932,2,2341,85102,4.0,5.0,7000000,63000000,0.0,7000000,63000000,1,1401
10303040935,3,3115,29300,8.0,6.0,30000000,390000000,30000000.0,28600000,373200000,1,1401
10303037932,1,8142,22190,9.0,6.0,46000000,582000000,30000000.0,43853334,556240000,1,1401
10303037923,3,5224,47590,9.0,7.0,30000000,360000000,0.0,30000000,360000000,1,1401
10303040929,1,7123,43300,10.0,7.0,50000000,400000000,0.0,50000000,400000000,1,1401
10307043420,2,7122,43300,8.0,6.0,0,144000000,0.0,0,144000000,1,1401
10303040930,1,7233,29100,12.0,7.0,55000000,394000000,9000000.0,52433334,376033338,1,1401
10303040930,1,7123,43300,8.0,5.0,0,85000000,0.0,0,85000000,1,1401
10307043432,3,7411,43210,8.0,6.0,0,200000000,0.0,0,200000000,1,1401
10303037930,1,7321,13130,9.0,6.0,50000000,620000000,20000000.0,47666667,592000004,1,1401
10303039423,3,9314,41000,8.0,5.0,0,100000000,0.0,0,100000000,1,1401
10303039426,2,7225,25920,8.0,6.0,20000000,120000000,0.0,20000000,120000000,1,1401
10303039432,1,9333,96092,7.0,6.0,15000000,150000000,0.0,15000000,150000000,1,1401
