member,Male_count,Female_count,age,literacy,studying,degree,occupationalst,maritalst
6,3,3,14.333333333333334,3,1,6,5,2
3,2,1,27.0,3,1,9,4,1
2,1,1,87.5,0,0,6,1,1
2,1,1,72.5,0,0,6,4,1
2,1,1,77.0,0,0,6,1,1
3,2,1,49.0,1,0,6,4,1
1,0,1,70.0,0,0,6,1,3
4,1,3,39.5,2,1,6,0,1
4,3,1,31.25,3,0,9,5,1
4,1,3,19.25,3,1,3,1,1
2,1,1,63.5,0,0,6,4,1
4,1,3,37.0,3,2,3,3,1
1,0,1,90.0,0,0,6,1,3
3,2,1,51.333333333333336,2,0,3,1,1
1,1,0,41.0,1,0,3,4,1
3,2,1,50.666666666666664,1,0,6,4,1
5,1,4,29.8,5,1,3,4,2
4,1,3,19.75,3,1,3,1,1
4,1,3,25.0,4,2,9,3,1
2,1,1,53.5,1,0,6,4,3
4,1,3,20.75,3,1,9,4,1
2,1,1,55.0,1,0,6,1,3
2,1,1,50.5,1,0,6,1,3
3,2,1,58.333333333333336,1,1,6,4,1
3,2,1,22.666666666666668,3,1,2,4,1
6,4,2,30.666666666666668,4,2,3,4,2
2,1,1,56.0,0,0,6,4,1
3,1,2,19.666666666666668,2,0,2,4,1
5,3,2,28.2,3,2,6,4,2
5,2,3,17.8,4,2,3,3,2
5,3,2,28.0,5,2,4,4,2
3,1,2,18.666666666666668,3,1,3,4,1
3,1,2,22.0,3,1,4,4,1
3,1,2,23.666666666666668,3,1,2,4,1
3,2,1,42.666666666666664,1,0,6,4,1
3,2,1,52.666666666666664,1,0,6,4,1
4,2,2,50.0,2,0,6,0,1
3,2,1,43.333333333333336,3,0,3,4,1
2,1,1,47.5,0,0,6,4,1
4,2,2,35.25,4,1,3,4,1
1,0,1,81.0,0,0,6,1,3
5,2,3,44.4,4,0,2,4,1
2,1,1,52.0,1,0,3,4,1
5,4,1,43.6,4,0,2,4,2
3,2,1,66.66666666666667,2,0,2,4,1
2,1,1,79.0,0,0,6,1,1
4,2,2,35.25,3,1,1,4,1
4,2,2,26.75,4,2,4,3,2
5,3,2,37.2,5,0,0,5,2
1,0,1,68.0,0,0,6,4,3
5,2,3,19.2,4,2,9,3,2
4,3,1,26.5,4,2,2,3,1
5,3,2,16.2,3,1,3,5,2
1,0,1,60.0,0,0,6,1,3
4,2,2,39.25,2,0,6,4,1
3,0,3,14.333333333333334,2,1,9,1,2
1,0,1,51.0,0,0,6,1,3
2,0,2,46.5,1,0,6,1,3
3,1,2,53.333333333333336,2,0,6,0,1
4,1,3,38.25,3,0,9,0,1
4,2,2,23.75,4,2,9,3,1
5,3,2,20.6,5,3,9,3,2
1,1,0,49.0,1,0,3,1,3
5,2,3,43.8,2,0,6,0,1
6,2,4,23.5,6,3,3,3,2
3,2,1,46.333333333333336,1,1,6,4,1
2,1,1,40.5,1,0,3,1,2
4,2,2,37.0,4,1,1,4,1
3,0,3,40.333333333333336,2,1,9,4,3
4,3,1,16.75,2,0,6,5,1
4,2,2,24.25,3,1,9,4,1
1,0,1,74.0,0,0,6,4,3
5,3,2,15.8,4,2,3,3,2
1,0,1,26.0,1,0,2,1,2
4,2,2,46.75,2,0,6,4,1
6,5,1,18.833333333333332,4,3,6,3,2
5,3,2,49.0,3,0,2,4,2
3,2,1,32.666666666666664,2,0,3,4,2
4,2,2,51.5,2,0,6,0,1
2,1,1,71.0,0,0,6,4,1
1,0,1,67.0,0,0,6,1,3
5,2,3,33.2,3,2,6,3,2
4,1,3,22.5,4,2,9,3,1
3,2,1,23.0,3,1,4,4,1
4,1,3,25.0,3,1,2,4,1
5,4,1,31.0,5,1,3,5,2
4,2,2,35.5,4,2,0,3,1
8,6,2,26.0,7,1,4,4,1
2,1,1,60.5,2,0,3,1,1
6,3,3,46.0,4,1,6,0,2
6,4,2,24.166666666666668,5,4,3,3,2
4,2,2,47.75,4,0,3,4,1
2,1,1,53.5,2,0,2,1,1
1,0,1,84.0,0,0,6,1,3
1,0,1,82.0,0,0,6,1,3
6,2,4,21.0,4,2,2,3,2
4,3,1,49.75,3,0,1,4,1
2,1,1,72.5,0,0,6,1,1
1,0,1,40.0,1,0,2,1,2
3,1,2,42.333333333333336,2,0,9,1,1
2,1,1,29.5,2,0,9,4,1
5,3,2,26.2,5,2,2,3,2
3,2,1,50.333333333333336,1,0,6,1,1
5,1,4,32.2,5,1,3,0,2
4,2,2,30.5,4,2,2,3,1
4,1,3,25.5,3,1,5,4,1
3,1,2,45.666666666666664,3,0,0,1,1
2,1,1,53.5,2,0,0,1,1
1,1,0,75.0,0,0,6,1,3
3,1,2,29.0,2,0,3,4,1
5,2,3,36.0,5,1,3,4,2
1,0,1,73.0,0,0,6,1,3
5,4,1,25.8,5,2,2,3,2
3,2,1,43.666666666666664,2,1,3,4,1
5,1,4,44.0,5,0,3,0,2
3,2,1,48.0,2,0,3,1,1
6,3,3,39.166666666666664,4,0,9,4,2
6,3,3,32.833333333333336,6,0,9,4,2
3,1,2,41.333333333333336,2,0,2,0,2
1,0,1,75.0,0,0,6,1,3
2,0,2,67.0,1,0,6,1,3
2,1,1,72.5,0,0,6,1,1
4,3,1,26.5,4,2,9,3,1
4,3,1,27.5,3,2,2,3,1
5,2,3,35.2,5,0,3,4,2
2,1,1,50.5,2,0,3,1,2
5,2,3,25.6,4,1,9,1,2
3,1,2,27.333333333333332,3,1,9,1,2
3,1,2,44.0,1,1,6,1,3
5,2,3,31.2,5,3,9,3,2
3,1,2,64.66666666666667,1,0,6,4,1
3,2,1,20.666666666666668,3,1,3,4,1
1,0,1,77.0,0,0,6,1,3
5,2,3,16.2,4,2,3,3,2
6,5,1,27.333333333333332,6,2,3,3,2
8,5,3,22.0,8,3,3,3,2
5,3,2,42.6,5,0,3,1,2
2,1,1,33.5,2,0,2,4,1
4,3,1,15.25,2,0,6,5,1
2,1,1,33.0,2,0,2,4,1
2,1,1,55.5,2,0,9,1,1
4,2,2,29.25,4,1,2,4,1
3,1,2,22.666666666666668,3,1,9,4,1
3,2,1,47.666666666666664,2,0,3,4,1
3,1,2,21.333333333333332,2,0,9,4,1
4,3,1,30.0,4,2,3,3,1
4,3,1,22.0,3,1,9,4,1
3,2,1,42.0,3,0,3,4,1
1,0,1,72.0,0,0,6,1,3
2,1,1,60.0,1,0,6,1,1
3,2,1,49.666666666666664,2,0,3,1,1
2,1,1,80.0,0,0,6,1,1
5,2,3,26.6,5,2,2,0,2
3,1,2,28.333333333333332,3,1,2,4,1
3,2,1,28.0,3,0,2,4,2
4,3,1,27.25,4,2,3,3,1
5,3,2,34.0,5,1,0,5,2
3,1,2,48.0,1,0,6,4,1
4,1,3,20.5,3,1,2,4,1
2,1,1,63.0,0,0,6,1,1
3,1,2,26.666666666666668,1,0,6,4,1
4,3,1,23.0,3,1,2,4,1
4,2,2,24.75,4,2,3,4,1
2,1,1,40.5,2,0,2,4,1
3,1,2,31.0,3,1,3,4,1
3,1,2,11.333333333333334,2,1,2,1,2
2,1,1,42.5,1,0,3,4,1
2,1,1,61.5,0,0,6,4,1
4,0,4,47.25,3,0,2,5,2
1,0,1,65.0,0,0,6,0,3
4,2,2,41.5,4,0,3,4,1
3,1,2,47.333333333333336,1,0,6,1,1
4,2,2,57.75,2,0,6,0,1
4,2,2,26.0,3,1,3,4,1
4,3,1,24.75,4,2,3,3,1
3,2,1,45.0,3,0,2,4,1
1,1,0,50.0,1,0,3,4,3
6,3,3,26.5,3,1,6,5,2
5,2,3,24.0,4,2,1,3,2
4,2,2,24.25,3,1,3,4,1
2,0,2,61.5,1,0,6,1,3
3,1,2,43.666666666666664,2,0,9,4,1
4,3,1,21.0,4,2,2,3,1
4,2,2,19.0,3,1,1,4,1
1,0,1,61.0,0,0,6,1,2
2,1,1,56.5,0,0,6,4,1
5,4,1,19.2,4,2,3,4,2
7,2,5,50.57142857142857,4,0,6,0,2
3,1,2,61.666666666666664,1,0,6,0,1
1,0,1,81.0,0,0,6,1,3
5,1,4,24.8,3,3,6,3,2
5,2,3,16.4,4,2,3,3,2
5,3,2,19.4,4,2,3,3,2
4,3,1,24.25,4,2,9,4,1
3,1,2,21.666666666666668,2,0,9,4,1
3,2,1,51.666666666666664,1,0,6,4,1
4,2,2,32.75,4,1,2,0,1
4,1,3,24.25,3,0,2,0,1
4,1,3,29.5,3,1,3,4,1
5,2,3,31.6,5,1,3,0,2
3,2,1,26.666666666666668,2,0,0,4,1
4,2,2,26.25,4,1,2,0,1
3,1,2,57.0,2,0,6,1,2
3,1,2,23.333333333333332,3,1,2,4,1
4,2,2,30.75,4,2,2,3,1
2,1,1,53.0,0,0,6,4,1
2,1,1,32.5,2,0,3,1,3
2,1,1,55.0,0,0,6,1,1
1,0,1,71.0,0,0,6,1,3
4,1,3,24.5,4,2,2,3,1
6,3,3,23.5,5,2,3,5,2
4,3,1,21.0,3,1,3,4,1
8,5,3,41.5,6,0,2,4,2
5,3,2,24.0,5,3,3,3,2
6,4,2,33.833333333333336,5,1,2,4,2
5,4,1,29.0,5,1,3,4,2
4,2,2,44.75,4,0,0,5,1
6,4,2,36.666666666666664,3,0,3,4,1
4,2,2,16.75,3,1,3,4,1
4,3,1,26.75,3,1,9,4,1
4,2,2,41.25,2,0,6,4,1
1,0,1,82.0,0,0,6,1,3
3,2,1,36.333333333333336,2,0,6,1,2
4,3,1,42.25,3,0,0,4,2
6,3,3,37.5,4,1,6,4,2
3,2,1,28.0,3,1,3,1,2
3,0,3,58.666666666666664,2,0,6,0,3
3,2,1,62.666666666666664,2,0,3,1,1
4,1,3,41.5,2,1,6,4,1
4,1,3,20.25,4,1,3,4,1
4,1,3,44.5,2,0,6,0,1
3,2,1,22.666666666666668,3,1,3,4,1
6,2,4,33.666666666666664,4,0,3,4,2
6,2,4,19.333333333333332,5,2,3,4,2
6,3,3,28.166666666666668,4,2,6,4,2
6,5,1,23.333333333333332,5,4,3,3,2
2,1,1,80.0,0,0,6,1,1
8,5,3,30.375,7,2,3,0,2
5,3,2,18.0,4,2,3,3,2
7,3,4,32.42857142857143,4,1,6,4,2
3,1,2,49.666666666666664,1,0,6,0,1
7,3,4,26.857142857142858,6,3,3,3,2
5,3,2,20.0,4,2,3,3,2
4,2,2,20.5,3,1,3,4,1
2,1,1,67.0,0,0,6,4,1
4,2,2,19.75,3,2,3,3,1
5,2,3,22.2,4,2,3,3,2
3,1,2,20.0,2,0,3,4,1
7,2,5,17.428571428571427,4,2,6,0,2
4,3,1,25.25,3,2,3,3,1
1,0,1,70.0,0,0,6,1,3
6,3,3,19.5,5,3,3,3,2
5,3,2,32.8,5,1,2,0,1
3,1,2,64.33333333333333,0,0,6,0,1
5,2,3,15.0,4,2,3,3,2
4,2,2,38.5,1,0,6,5,1
4,2,2,26.0,4,2,9,3,1
4,2,2,24.5,4,2,3,3,1
6,2,4,18.0,5,3,9,3,2
2,1,1,45.5,1,0,6,1,3
6,3,3,19.0,4,2,3,5,2
7,4,3,26.285714285714285,5,1,3,4,1
4,3,1,47.0,2,0,6,4,2
5,4,1,38.8,1,0,6,1,2
5,4,1,35.6,3,1,6,4,2
3,1,2,53.666666666666664,1,0,6,1,3
4,1,3,21.75,4,2,9,3,1
3,3,0,35.666666666666664,3,0,2,5,3
3,2,1,51.333333333333336,1,0,6,4,1
4,2,2,26.5,3,1,9,4,1
4,3,1,24.5,4,2,2,3,1
6,3,3,33.666666666666664,4,1,6,4,2
5,4,1,22.6,5,3,9,3,2
4,2,2,23.5,4,2,9,3,1
4,2,2,47.75,2,0,6,0,1
3,1,2,56.0,3,0,3,4,1
2,1,1,66.5,0,0,6,1,1
3,2,1,48.0,2,0,6,4,1
1,0,1,78.0,0,0,6,1,3
4,2,2,39.0,4,1,3,4,1
4,2,2,28.75,4,2,9,4,1
2,1,1,65.0,0,0,6,4,1
5,3,2,23.2,4,2,3,3,2
6,2,4,20.333333333333332,3,1,6,4,2
4,3,1,15.75,3,1,3,4,1
3,1,2,65.33333333333333,1,0,6,0,1
2,1,1,31.5,2,0,3,4,1
3,2,1,34.333333333333336,3,1,3,4,1
4,3,1,13.25,2,0,9,5,1
1,0,1,72.0,0,0,6,1,3
4,3,1,29.5,4,2,1,4,1
4,3,1,30.5,4,1,3,4,1
3,1,2,20.333333333333332,2,0,6,5,1
1,0,1,80.0,0,0,6,1,3
3,1,2,18.0,2,0,3,4,1
1,1,0,28.0,1,0,0,4,2
3,2,1,52.666666666666664,1,0,6,1,2
4,2,2,23.0,4,2,2,3,1
2,1,1,60.0,0,0,6,4,1
5,2,3,20.4,5,3,3,3,2
4,2,2,38.25,3,0,3,4,1
4,3,1,19.75,2,0,6,5,1
4,2,2,21.25,2,1,6,1,1
2,1,1,45.5,1,0,6,1,3
2,1,1,68.5,0,0,6,4,1
4,2,2,46.25,3,0,3,1,1
1,0,1,36.0,1,0,5,4,2
4,2,2,28.75,4,2,3,3,1
4,0,4,26.75,2,1,6,1,2
1,0,1,75.0,0,0,6,1,3
4,3,1,45.5,4,0,3,4,1
3,1,2,26.333333333333332,2,0,2,4,1
3,1,2,24.666666666666668,3,1,0,4,1
4,1,3,17.75,3,1,2,4,1
7,2,5,29.285714285714285,6,2,9,5,2
3,2,1,25.333333333333332,3,1,9,4,1
4,1,3,17.5,2,0,6,5,1
4,3,1,26.25,4,2,9,3,1
3,2,1,24.0,2,0,0,4,1
3,2,1,55.333333333333336,3,0,2,4,1
4,1,3,31.0,4,2,2,3,1
4,2,2,38.0,3,1,6,4,1
4,2,2,27.5,4,2,0,3,1
4,3,1,28.0,4,2,3,3,1
5,3,2,45.2,5,0,2,5,2
4,1,3,21.5,3,1,2,4,1
2,1,1,56.0,2,0,9,4,1
4,2,2,48.5,1,0,6,2,1
5,2,3,22.6,3,2,6,3,2
4,2,2,43.0,2,0,6,0,1
3,1,2,21.0,2,0,0,4,1
3,1,2,32.333333333333336,3,1,3,4,1
1,0,1,63.0,0,0,6,1,3
3,0,3,20.0,3,2,3,3,2
2,0,2,55.5,1,0,6,1,3
6,5,1,19.833333333333332,5,3,9,3,2
3,1,2,45.0,1,1,6,4,1
4,3,1,30.0,3,2,3,3,1
2,1,1,78.0,0,0,6,4,1
3,2,1,40.0,3,1,3,4,1
5,3,2,38.6,3,0,6,4,1
3,1,2,35.666666666666664,3,1,3,4,1
2,1,1,65.0,1,0,3,4,1
4,1,3,20.75,3,1,9,4,1
4,2,2,26.75,4,2,3,4,1
2,1,1,61.5,0,0,6,4,1
3,2,1,54.333333333333336,1,0,6,1,1
1,1,0,85.0,0,0,6,1,3
2,1,1,47.0,2,0,3,4,1
5,3,2,42.8,3,0,6,4,2
4,2,2,24.25,4,2,3,4,1
1,0,1,70.0,0,0,6,1,3
6,4,2,21.5,4,3,6,3,2
5,3,2,34.0,4,1,3,4,2
4,3,1,23.75,2,1,6,4,1
5,2,3,19.0,2,2,6,3,2
4,2,2,34.0,1,0,6,4,1
5,2,3,26.4,3,2,6,4,2
7,4,3,27.571428571428573,5,3,6,4,2
5,4,1,46.0,3,0,6,4,2
3,1,2,19.0,2,0,2,4,1
5,3,2,20.0,5,3,3,3,2
5,4,1,30.8,3,0,6,4,2
4,2,2,16.75,3,1,3,4,1
4,2,2,26.5,4,2,2,3,1
4,2,2,16.5,3,1,2,4,1
6,3,3,18.833333333333332,5,3,3,3,2
2,1,1,57.0,2,0,3,1,1
4,1,3,16.5,2,0,6,5,1
4,2,2,26.0,4,2,2,3,1
3,2,1,21.0,2,0,2,4,1
2,0,2,37.5,1,0,6,1,3
3,2,1,58.0,1,0,6,1,1
4,2,2,25.5,3,2,9,3,1
2,1,1,22.5,2,0,2,4,1
2,1,1,30.0,2,0,9,4,1
5,2,3,22.2,4,2,2,3,2
2,1,1,77.0,0,0,6,1,1
6,3,3,29.666666666666668,6,2,0,4,2
2,1,1,59.0,0,0,6,4,1
3,2,1,24.0,2,0,9,4,1
3,2,1,42.0,3,1,3,1,1
2,1,1,60.5,2,0,3,1,1
2,0,2,40.0,1,0,6,4,3
4,2,2,23.0,3,1,3,4,1
4,1,3,45.75,1,1,6,4,1
3,2,1,18.333333333333332,2,0,3,4,1
4,2,2,17.75,3,1,3,4,1
6,3,3,48.166666666666664,5,0,3,4,2
3,1,2,30.0,3,1,1,4,1
4,2,2,31.25,4,1,3,4,1
3,1,2,55.333333333333336,3,0,3,4,1
5,2,3,47.0,4,0,6,4,2
2,2,0,24.0,2,1,2,4,0
3,2,1,43.0,1,0,6,4,1
2,1,1,48.5,1,0,3,4,1
4,2,2,52.25,1,0,6,4,1
7,4,3,30.428571428571427,5,1,6,4,2
3,2,1,47.333333333333336,1,0,6,4,1
3,1,2,40.0,1,0,6,1,2
1,0,1,65.0,0,0,6,1,3
4,1,3,22.75,3,1,2,4,1
6,2,4,38.333333333333336,4,1,6,0,2
1,1,0,75.0,0,0,6,1,3
4,1,3,18.0,2,0,0,5,1
4,2,2,27.5,2,2,6,3,1
5,2,3,28.0,4,0,2,5,2
3,2,1,42.333333333333336,2,0,3,4,1
2,1,1,71.5,0,0,6,1,1
1,0,1,72.0,0,0,6,1,3
2,1,1,62.0,0,0,6,1,1
5,4,1,45.2,3,0,2,0,1
4,2,2,36.5,2,1,6,1,1
5,3,2,34.2,3,1,2,4,1
4,3,1,23.75,4,2,0,3,1
2,1,1,84.5,0,0,6,1,1
4,3,1,26.75,4,2,3,3,1
4,2,2,35.75,2,0,6,5,1
3,1,2,63.666666666666664,1,0,6,0,1
4,1,3,32.5,3,2,3,3,1
3,1,2,48.666666666666664,3,0,2,0,1
2,1,1,36.0,2,0,2,4,1
3,1,2,23.333333333333332,3,1,0,4,1
5,2,3,23.8,4,2,3,3,2
5,2,3,41.8,3,0,6,5,2
1,0,1,39.0,1,0,3,1,2
3,2,1,40.333333333333336,2,0,3,1,2
3,2,1,24.666666666666668,3,1,2,4,1
2,1,1,64.5,0,0,6,1,3
3,1,2,43.666666666666664,3,0,3,4,1
2,1,1,68.0,0,0,6,1,1
5,1,4,38.8,4,1,3,4,2
2,1,1,88.5,0,0,6,1,1
4,2,2,46.25,2,0,6,4,1
4,2,2,25.25,3,1,3,4,1
4,1,3,34.25,3,1,3,4,1
4,2,2,18.25,3,1,0,4,1
4,1,3,46.5,2,0,6,5,1
2,2,0,44.0,1,0,6,1,3
4,1,3,21.25,3,1,0,4,1
4,1,3,22.75,3,1,3,4,1
4,3,1,26.5,3,0,2,5,1
5,3,2,57.8,3,0,3,4,2
5,3,2,25.4,3,2,6,3,2
1,0,1,76.0,0,0,6,1,3
5,3,2,27.0,4,1,3,0,2
5,2,3,22.0,3,1,6,4,2
5,3,2,42.8,3,0,6,4,1
4,3,1,21.75,4,2,3,3,1
1,0,1,70.0,0,0,6,1,3
5,4,1,31.6,3,0,3,4,2
4,2,2,51.75,2,0,6,4,1
3,2,1,55.333333333333336,1,0,6,4,1
1,0,1,72.0,0,0,6,1,3
3,1,2,41.333333333333336,3,1,9,4,1
3,2,1,38.666666666666664,3,1,2,4,1
6,2,4,40.333333333333336,4,1,0,4,2
5,1,4,23.4,5,3,9,3,2
5,2,3,18.6,4,2,3,4,2
4,2,2,19.25,4,2,3,3,1
4,2,2,45.5,2,0,6,4,1
3,2,1,38.0,3,1,9,4,1
4,1,3,20.75,2,0,9,4,1
2,1,1,46.5,1,0,6,1,3
2,1,1,55.0,2,0,2,1,1
3,1,2,60.333333333333336,1,0,6,0,1
1,1,0,86.0,0,0,6,1,3
4,3,1,48.25,3,0,9,4,1
4,3,1,30.25,4,2,2,3,1
3,1,2,21.333333333333332,3,2,3,3,2
3,2,1,25.333333333333332,3,1,2,4,1
2,0,2,51.5,1,0,6,1,3
2,0,2,55.0,0,0,6,1,3
3,2,1,47.333333333333336,1,0,6,4,1
4,2,2,20.0,3,1,2,4,1
4,1,3,24.0,4,2,9,3,1
4,2,2,31.75,4,2,2,4,1
1,1,0,68.0,0,0,6,1,3
2,0,2,46.5,1,0,6,1,1
5,4,1,35.6,5,0,2,4,2
2,1,1,83.0,0,0,6,1,1
4,1,3,14.5,2,0,3,4,1
4,1,3,30.75,4,1,3,4,1
2,1,1,67.5,0,0,6,4,1
3,1,2,46.333333333333336,1,0,6,0,1
5,3,2,21.4,4,2,2,3,2
4,2,2,25.25,3,1,2,4,1
4,3,1,28.75,3,1,3,4,1
1,0,1,71.0,0,0,6,1,3
3,2,1,27.0,3,1,2,4,1
1,0,1,71.0,0,0,6,1,3
4,2,2,22.25,3,1,9,4,1
5,2,3,45.8,5,0,2,5,2
3,2,1,27.0,3,1,9,4,1
4,2,2,23.25,4,2,0,3,1
5,2,3,34.8,3,2,6,3,2
1,1,0,65.0,0,0,6,1,3
4,3,1,43.75,3,0,3,1,2
1,0,1,60.0,0,0,6,1,3
4,2,2,17.0,3,1,3,4,1
5,2,3,37.6,4,0,3,0,2
2,1,1,26.5,2,1,2,4,1
3,2,1,46.333333333333336,2,0,3,1,1
4,1,3,23.75,4,2,9,3,1
2,1,1,62.5,0,0,6,1,1
5,4,1,14.6,3,1,2,5,2
4,2,2,47.25,3,1,3,4,1
3,1,2,31.666666666666668,2,1,3,4,1
5,3,2,42.8,3,1,6,4,2
7,4,3,38.285714285714285,7,0,3,4,2
4,2,2,45.0,3,0,5,1,2
4,1,3,23.25,4,2,2,3,1
4,2,2,41.5,3,0,3,0,1
4,2,2,20.0,3,1,3,4,1
4,3,1,21.0,3,1,2,4,1
1,0,1,81.0,0,0,6,1,3
5,3,2,23.8,5,2,3,0,2
4,2,2,21.25,2,1,6,4,1
5,2,3,18.6,2,1,6,5,2
3,3,0,22.0,3,2,3,3,2
4,3,1,32.0,3,1,2,4,2
6,3,3,22.5,5,3,3,3,2
2,1,1,70.0,0,0,6,1,1
3,1,2,62.666666666666664,1,0,6,1,1
4,1,3,51.25,3,0,2,0,2
2,0,2,59.0,0,0,6,1,3
3,1,2,33.333333333333336,3,1,9,4,1
2,1,1,60.5,1,0,3,4,1
6,2,4,32.833333333333336,4,0,6,0,2
1,0,1,60.0,0,0,6,4,3
3,2,1,51.0,3,0,3,4,1
1,1,0,67.0,0,0,6,4,3
4,2,2,35.0,4,2,2,3,1
2,1,1,31.5,1,1,6,1,3
4,2,2,30.25,3,1,9,4,1
4,3,1,37.75,4,1,9,4,1
3,1,2,47.666666666666664,2,1,3,1,1
2,1,1,81.0,0,0,6,1,1
2,1,1,68.5,1,0,3,1,1
1,0,1,70.0,0,0,6,1,3
7,2,5,34.142857142857146,6,2,0,5,2
4,2,2,48.0,3,0,3,0,1
2,1,1,50.0,1,0,6,1,3
4,3,1,34.75,4,1,2,4,1
1,0,1,75.0,0,0,6,1,3
3,1,2,25.666666666666668,3,1,2,4,1
1,0,1,80.0,0,0,6,1,3
5,4,1,41.6,5,0,3,5,2
4,1,3,42.75,2,0,6,4,2
5,2,3,42.0,3,0,6,0,2
3,2,1,23.0,2,0,9,4,1
4,2,2,25.25,4,2,3,3,1
3,1,2,19.666666666666668,2,0,2,4,1
5,3,2,29.4,5,3,1,3,2
1,0,1,78.0,0,0,6,1,3
5,3,2,25.0,2,1,6,4,2
4,3,1,27.0,4,2,3,4,1
6,1,5,36.5,1,0,6,4,2
4,2,2,32.75,2,1,6,4,1
5,2,3,25.0,4,2,2,3,2
4,1,3,31.75,2,0,6,4,1
5,2,3,34.6,2,1,6,1,1
2,1,1,70.0,0,0,6,1,1
2,1,1,50.0,2,0,3,4,1
3,2,1,50.666666666666664,2,0,3,4,1
4,3,1,31.25,4,2,3,3,1
2,0,2,30.5,2,0,3,1,0
4,2,2,26.25,4,2,9,3,1
4,3,1,41.25,2,0,6,5,1
4,1,3,26.75,4,2,9,3,1
2,0,2,48.5,1,0,6,4,3
4,2,2,41.0,2,0,6,4,1
1,0,1,67.0,0,0,6,4,3
3,0,3,35.666666666666664,2,0,0,5,2
2,1,1,50.5,2,0,0,1,1
2,1,1,42.0,2,0,3,4,1
2,1,1,63.5,1,0,3,1,1
3,2,1,53.0,1,1,6,1,1
4,3,1,40.25,2,1,6,1,1
3,2,1,23.666666666666668,3,1,1,4,1
4,1,3,24.0,3,1,3,4,1
2,0,2,39.5,2,0,3,1,2
5,4,1,50.0,3,0,2,4,2
4,3,1,18.0,2,0,6,5,1
4,3,1,35.25,4,2,3,3,1
3,1,2,45.666666666666664,3,0,3,4,1
5,3,2,19.4,4,2,3,3,2
1,1,0,77.0,1,0,3,1,3
7,4,3,31.571428571428573,7,3,3,3,2
2,1,1,60.0,0,0,6,4,1
4,1,3,25.5,4,2,3,3,1
3,1,2,33.333333333333336,3,1,2,4,1
2,1,1,22.0,2,1,3,1,1
3,1,2,43.333333333333336,2,0,6,0,1
4,3,1,19.5,3,1,3,4,1
2,1,1,45.0,0,0,6,1,3
3,1,2,18.666666666666668,2,0,2,4,1
2,1,1,43.0,1,0,6,1,3
2,1,1,44.0,1,0,1,4,2
4,3,1,25.75,4,2,3,3,1
2,1,1,62.5,1,0,3,1,1
5,3,2,28.6,5,2,3,0,2
3,1,2,37.666666666666664,1,1,6,4,1
4,1,3,23.75,3,2,2,4,2
2,0,2,49.0,0,0,6,1,3
6,3,3,24.166666666666668,3,3,6,3,1
5,3,2,16.4,4,2,3,4,2
6,2,4,15.833333333333334,4,2,3,3,2
4,3,1,23.75,4,2,2,3,1
5,3,2,17.6,4,2,3,3,2
4,3,1,42.75,3,0,3,4,1
6,3,3,32.833333333333336,4,2,6,4,2
5,2,3,24.2,2,1,6,5,2
7,3,4,18.0,6,3,3,3,2
5,3,2,43.6,3,0,6,0,1
2,1,1,64.5,0,0,6,1,1
2,1,1,54.0,2,0,3,4,1
3,2,1,49.0,3,0,3,4,1
6,3,3,35.666666666666664,4,1,6,4,2
2,1,1,64.0,1,0,3,4,1
4,3,1,26.5,3,2,3,3,1
2,0,2,56.5,1,0,6,1,3
4,1,3,20.5,3,1,4,4,1
1,1,0,32.0,1,0,5,4,2
3,2,1,41.666666666666664,2,1,6,1,1
3,1,2,27.0,3,1,9,4,1
1,0,1,68.0,0,0,6,1,3
4,2,2,20.25,4,2,2,3,1
4,1,3,18.75,3,1,1,4,1
4,1,3,20.0,3,1,2,4,1
1,0,1,88.0,0,0,6,1,3
4,2,2,29.75,4,2,2,3,1
6,3,3,25.833333333333332,5,2,3,3,2
3,1,2,24.333333333333332,3,1,3,4,1
2,1,1,77.0,0,0,6,1,1
3,1,2,54.0,1,0,6,4,1
2,1,1,24.0,2,1,3,1,0
2,1,1,20.5,1,1,6,1,0
5,2,3,19.6,4,2,9,3,2
5,2,3,37.0,3,3,6,3,1
2,1,1,69.0,0,0,6,4,1
3,2,1,52.0,2,0,3,4,1
4,1,3,50.75,3,0,9,4,2
2,1,1,74.0,0,0,6,1,1
5,4,1,16.6,4,2,3,3,2
4,3,1,42.25,2,1,6,1,1
5,1,4,36.6,3,0,6,0,2
2,1,1,29.0,2,0,1,4,1
5,2,3,25.0,5,3,2,3,2
3,1,2,23.333333333333332,2,0,0,4,1
4,3,1,41.5,3,1,3,4,1
4,2,2,48.5,1,1,6,0,1
2,0,2,46.0,0,0,6,1,2
4,3,1,22.5,3,1,3,4,1
4,3,1,43.25,2,2,6,4,1
3,2,1,39.0,2,1,3,4,1
4,2,2,24.25,4,2,3,4,1
2,1,1,26.5,2,0,0,4,1
5,4,1,26.2,5,2,3,3,2
3,2,1,20.333333333333332,2,0,2,4,1
5,2,3,25.8,5,3,2,3,2
2,1,1,36.5,2,0,3,4,1
2,1,1,59.0,1,0,3,1,1
3,2,1,27.0,2,0,1,4,1
2,0,2,42.0,1,0,6,1,0
3,2,1,23.666666666666668,3,1,2,4,1
4,3,1,27.5,4,2,9,3,1
2,1,1,39.5,1,0,6,1,0
2,1,1,60.0,2,0,2,1,1
3,2,1,20.0,2,0,0,4,1
4,1,3,34.25,4,2,2,3,1
