Address,member,Male_count,Female_count,age,literacy,studying,degree,occupationalst,maritalst
21406551126,5,4,1,23.2,0.8,0.4,9,3,2
21406551129,2,1,1,74.5,0.0,0.0,6,1,1
21406551132,3,2,1,41.666666666666664,0.3333333333333333,0.0,6,4,1
21406551135,4,2,2,23.5,1.0,0.5,9,3,1
21406551220,8,3,5,23.375,0.875,0.625,3,3,2
21406551223,6,3,3,39.166666666666664,0.6666666666666666,0.0,3,4,2
21406551226,4,1,3,15.5,0.25,0.0,6,5,1
21406551229,6,3,3,23.333333333333332,0.6666666666666666,0.5,3,3,2
21406551232,7,3,4,23.714285714285715,0.8571428571428571,0.2857142857142857,3,0,2
21406551235,8,3,5,26.125,0.75,0.5,2,3,2
21406551320,3,2,1,67.66666666666667,0.6666666666666666,0.0,7,4,1
21406551323,5,3,2,32.4,1.0,0.2,3,0,2
21406551326,8,2,6,18.25,0.875,0.625,3,3,2
21406551329,6,4,2,15.0,0.8333333333333334,0.6666666666666666,9,3,2
21406551332,6,4,2,20.833333333333332,1.0,0.6666666666666666,3,3,2
21406551335,6,4,2,26.666666666666668,1.0,0.6666666666666666,3,3,2
21406551426,1,0,1,72.0,0.0,0.0,6,1,3
21406551429,6,3,3,23.5,0.8333333333333334,0.5,3,3,2
21406551432,4,2,2,49.5,0.75,0.0,7,6,1
21406551435,2,2,0,36.0,1.0,0.0,5,4,2
21407551520,2,1,1,79.0,0.5,0.5,3,4,1
21407551523,2,1,1,65.5,0.5,0.0,9,1,1
21407551526,3,1,2,59.0,1.0,0.0,3,1,1
21407551529,2,0,2,44.5,0.5,0.0,6,1,1
21407551535,3,1,2,25.0,0.6666666666666666,0.0,3,4,1
21407551620,2,1,1,82.0,0.0,0.0,6,1,1
21407551623,2,1,1,47.0,1.0,0.0,3,4,1
21407551632,4,2,2,30.0,1.0,0.5,9,4,1
21407551635,5,1,4,25.6,0.8,0.4,2,4,2
21407551720,3,1,2,53.333333333333336,0.6666666666666666,0.0,3,1,1
21407551723,5,1,4,16.8,0.8,0.4,3,3,2
21407551726,4,1,3,23.25,0.75,0.25,9,4,1
21407551729,3,2,1,58.333333333333336,0.6666666666666666,0.0,7,1,1
21407551732,4,3,1,40.5,1.0,0.25,0,1,1
21407551820,2,1,1,35.0,1.0,0.0,3,6,0
21407551823,4,2,2,38.5,1.0,0.5,3,3,1
21407551826,4,3,1,21.5,0.75,0.25,2,4,1
21407551829,2,1,1,61.5,1.0,0.0,3,4,1
21407551832,1,0,1,82.0,0.0,0.0,6,1,3
21407551835,3,2,1,44.333333333333336,1.0,0.3333333333333333,3,1,1
21407551920,1,0,1,71.0,0.0,0.0,6,1,3
21407551923,3,1,2,70.0,0.3333333333333333,0.0,6,0,1
21407551926,2,1,1,55.0,1.0,0.0,3,4,1
21407551928,3,2,1,54.333333333333336,1.0,0.0,9,1,1
