Address,member,subsidy_number,subsidy_month,subsidy,Fasl,year
20104399219,1,2.0,12.0,10920000.0,1,1399
20108401913,1,4.0,12.0,21840000.0,1,1399
20104399614,1,1.0,12.0,5460000.0,1,1399
20104399614,1,1.0,7.0,3185000.0,1,1399
20104399617,1,3.0,12.0,16380000.0,1,1399
20104399617,1,1.0,9.0,4095000.0,1,1399
20104399620,1,3.0,12.0,16380000.0,1,1399
20104399623,1,3.0,12.0,16380000.0,1,1399
20104399626,1,3.0,12.0,16380000.0,1,1399
20104399629,1,2.0,12.0,10920000.0,1,1399
20108402417,1,1.0,12.0,5460000.0,1,1399
20108402420,1,1.0,12.0,5460000.0,1,1399
20114405129,1,2.0,12.0,10920000.0,1,1399
20108401923,1,3.0,12.0,16380000.0,1,1399
20112404220,1,1.0,12.0,5460000.0,1,1399
20112404220,2,1.0,12.0,5460000.0,1,1399
20101398329,1,2.0,12.0,10920000.0,1,1399
20102398814,1,2.0,12.0,10920000.0,1,1399
20102398829,1,4.0,12.0,21840000.0,1,1399
20104399217,1,4.0,12.0,21840000.0,1,1399
20108401917,1,3.0,12.0,16380000.0,1,1399
20108401926,1,2.0,12.0,10920000.0,1,1399
20111403626,1,2.0,12.0,10920000.0,1,1399
20111403629,1,2.0,12.0,10920000.0,1,1399
20108401920,1,2.0,12.0,10920000.0,1,1399
20111403620,1,3.0,12.0,16380000.0,1,1399
20107401526,1,1.0,12.0,5460000.0,1,1399
20227416313,1,4.0,12.0,21840000.0,1,1399
20227416317,1,3.0,12.0,16380000.0,1,1399
20227416319,1,1.0,12.0,5460000.0,1,1399
20227416319,2,2.0,12.0,10920000.0,1,1399
20227416329,1,2.0,12.0,10920000.0,1,1399
20214411114,1,2.0,12.0,10920000.0,1,1399
20214411117,1,3.0,12.0,16380000.0,1,1399
20214411129,1,3.0,12.0,16380000.0,1,1399
20207409929,1,3.0,12.0,16380000.0,1,1399
20219413524,1,2.0,12.0,10920000.0,1,1399
20219413514,1,4.0,12.0,21840000.0,1,1399
20219413526,1,3.0,12.0,16380000.0,1,1399
20219413529,1,3.0,12.0,16380000.0,1,1399
20219413520,1,2.0,12.0,10920000.0,1,1399
20202407523,1,2.0,12.0,10920000.0,1,1399
20207409917,1,4.0,12.0,21840000.0,1,1399
20207409923,1,1.0,12.0,5460000.0,1,1399
20207409923,2,3.0,12.0,16380000.0,1,1399
20207409926,1,2.0,12.0,10920000.0,1,1399
20206409113,1,3.0,12.0,16380000.0,1,1399
20206409126,1,4.0,12.0,21840000.0,1,1399
20220413929,1,3.0,12.0,16380000.0,1,1399
20221414320,1,4.0,12.0,21840000.0,1,1399
20221414329,1,3.0,12.0,16380000.0,1,1399
20221414326,1,4.0,12.0,21840000.0,1,1399
20221414323,1,3.0,12.0,16380000.0,1,1399
20207409513,1,4.0,12.0,21840000.0,1,1399
20207409514,1,4.0,12.0,21840000.0,1,1399
20207409520,1,4.0,12.0,21840000.0,1,1399
20207409523,1,3.0,12.0,16380000.0,1,1399
20207409523,3,2.0,5.0,4550000.0,1,1399
20207409526,1,2.0,12.0,10920000.0,1,1399
20207409529,1,4.0,12.0,21840000.0,1,1399
20207409920,1,1.0,12.0,5460000.0,1,1399
20202407514,1,3.0,12.0,16380000.0,1,1399
20202407517,1,1.0,12.0,5460000.0,1,1399
20202407517,2,4.0,12.0,21840000.0,1,1399
20202407520,1,3.0,12.0,16380000.0,1,1399
20202407529,1,4.0,12.0,21840000.0,1,1399
20210410717,1,4.0,12.0,21840000.0,1,1399
20210410726,1,4.0,12.0,21840000.0,1,1399
20205408320,1,3.0,12.0,16380000.0,1,1399
20202407526,1,2.0,12.0,10920000.0,1,1399
20220413915,1,3.0,12.0,16380000.0,1,1399
20201406714,1,4.0,12.0,21840000.0,1,1399
20201406720,1,3.0,12.0,16380000.0,1,1399
20201406723,1,3.0,12.0,16380000.0,1,1399
20201406729,1,2.0,12.0,10920000.0,1,1399
20201406717,1,2.0,12.0,10920000.0,1,1399
20206409119,1,2.0,12.0,10920000.0,1,1399
20206409120,1,2.0,12.0,10920000.0,1,1399
20206409129,1,4.0,12.0,21840000.0,1,1399
20214411121,1,2.0,12.0,10920000.0,1,1399
20214411124,1,2.0,12.0,10920000.0,1,1399
20214411126,1,2.0,12.0,10920000.0,1,1399
20214411126,3,5.0,12.0,27300000.0,1,1399
20221414314,1,4.0,12.0,21840000.0,1,1399
20221414317,1,3.0,12.0,16380000.0,1,1399
20220413913,1,3.0,12.0,16380000.0,1,1399
20220413920,1,4.0,12.0,21840000.0,1,1399
20220413926,1,3.0,12.0,16380000.0,1,1399
20210410722,1,2.0,12.0,10920000.0,1,1399
20210410714,1,2.0,12.0,10920000.0,1,1399
20210410729,1,4.0,12.0,21840000.0,1,1399
20205408316,1,1.0,12.0,5460000.0,1,1399
20205408315,1,3.0,12.0,16380000.0,1,1399
20205408323,2,1.0,12.0,5460000.0,1,1399
20205408717,1,5.0,12.0,27300000.0,1,1399
20205408729,1,2.0,12.0,10920000.0,1,1399
20205408329,1,4.0,12.0,21840000.0,1,1399
20205408329,4,2.0,12.0,10920000.0,1,1399
20225415914,1,3.0,12.0,16380000.0,1,1399
20225415917,1,3.0,12.0,16380000.0,1,1399
20225415924,1,3.0,12.0,16380000.0,1,1399
20225415926,1,3.0,12.0,16380000.0,1,1399
20225415929,1,2.0,12.0,10920000.0,1,1399
20205408714,1,2.0,12.0,10920000.0,1,1399
20205408720,1,2.0,12.0,10920000.0,1,1399
20201406314,1,4.0,12.0,21840000.0,1,1399
20201406317,1,3.0,12.0,16380000.0,1,1399
20201406323,1,4.0,12.0,21840000.0,1,1399
20201406326,1,3.0,12.0,16380000.0,1,1399
20201406329,1,3.0,12.0,16380000.0,1,1399
20216412316,1,4.0,12.0,21840000.0,1,1399
20216412320,1,3.0,12.0,16380000.0,1,1399
20216412329,1,3.0,12.0,16380000.0,1,1399
20222414713,1,4.0,12.0,21840000.0,1,1399
20222414717,1,3.0,12.0,16380000.0,1,1399
20222414723,1,4.0,12.0,21840000.0,1,1399
20222414729,1,3.0,12.0,16380000.0,1,1399
