Address,member,Male_count,Female_count,age,literacy,studying,degree,occupationalst,maritalst,province,town,tenure,room,space,construction,material,vehicle,motorcycle,cookingfuel,heatingfuel,waterheatingfuel,facilities,total_cost,total_income
20513450235,3,2,1,62.66666666666666,0.3333333333333333,0.0,6,1,1,14,13,4,3,85.0,3.0,4,1,0,3,3,4,3,94823140.0,534160000.0
20513450238,2,1,1,46.0,0.5,0.0,6,1,3,14,13,4,3,60.0,3.0,4,0,0,3,3,4,4,159204760.0,110720000.0
20513450241,3,2,1,50.66666666666666,0.6666666666666666,0.0,9,4,1,14,13,4,4,110.0,3.0,4,0,0,3,3,4,5,54371140.0,286260000.0
20513450332,5,3,2,39.0,0.4,0.0,6,4,1,14,13,4,4,100.0,3.0,4,0,1,2,4,3,4,106386900.0,584975000.0
20513450333,4,3,1,18.5,0.5,0.0,2,5,1,14,13,6,2,50.0,2.0,4,1,0,2,4,3,5,417027000.0,109000000.0
20513450338,8,3,5,31.5,0.75,0.375,3,4,2,14,13,4,4,112.0,1.0,4,1,0,2,4,3,6,250369660.0,2801200000.0
20513450341,4,2,2,19.75,0.5,0.0,9,5,1,14,13,4,4,90.0,3.0,5,1,1,2,4,3,5,101271520.0,135250000.0
20513450429,3,2,1,32.333333333333336,1.0,0.3333333333333333,3,1,1,14,13,4,3,78.0,3.0,4,0,0,3,3,4,2,42335140.0,260090000.0
20513450430,2,1,1,68.5,1.0,0.0,3,4,1,14,13,4,3,80.0,3.0,4,0,0,3,3,4,2,39919760.0,338480000.0
20513450432,2,1,1,46.5,0.5,0.0,6,1,2,14,13,4,2,40.0,3.0,1,0,0,3,3,4,2,31789760.0,202180000.0
20513450435,4,3,1,30.0,1.0,0.5,9,3,1,14,13,4,3,85.0,3.0,4,1,0,3,3,4,6,78624520.0,1366640000.0
20513450438,4,3,1,55.5,0.75,0.0,2,1,2,14,13,4,3,80.0,3.0,4,1,0,3,3,4,5,55285520.0,266380000.0
20513450441,3,2,1,30.0,0.6666666666666666,0.0,9,4,1,14,13,4,3,75.0,3.0,4,0,0,3,3,4,5,168611140.0,134090000.0
20513450525,4,2,2,19.0,1.0,0.5,3,4,1,14,13,0,3,100.0,3.0,4,0,0,3,3,4,4,57313520.0,357900000.0
20513450529,2,1,1,56.0,0.5,0.0,9,4,1,14,13,4,3,70.0,3.0,4,0,0,3,3,4,1,44295760.0,183900000.0
20513450534,6,2,4,34.5,1.0,0.0,3,4,2,14,13,4,3,85.0,3.0,4,1,0,3,3,4,5,266945280.0,765300000.0
20513450536,2,1,1,37.5,1.0,0.0,3,4,1,14,13,4,4,120.0,3.0,4,0,1,3,3,4,2,139609760.0,59900000.0
20513450538,3,1,2,21.0,0.6666666666666666,0.0,3,4,1,14,13,4,4,70.0,3.0,4,0,0,3,3,4,6,300489140.0,245950000.0
20513450541,2,1,1,59.5,0.0,0.0,6,4,1,14,13,4,3,85.0,3.0,4,0,0,3,3,4,2,48133760.0,66150000.0
20514450625,4,1,3,23.75,0.75,0.25,2,4,1,14,14,0,3,70.0,3.0,4,1,0,3,3,4,5,601124500.0,92330000.0
20514450627,4,1,3,49.25,1.0,0.0,3,0,1,14,14,4,4,120.0,3.0,4,0,0,3,3,4,7,161875544.0,982950000.0
20514450635,2,1,1,64.0,0.5,0.0,3,1,1,14,14,4,3,100.0,3.0,1,0,0,3,3,4,7,1243477000.0,394130000.0
20514450638,2,1,1,59.0,0.0,0.0,6,1,1,14,14,4,3,70.0,3.0,4,1,0,3,3,4,6,226588570.0,1291765000.0
20514450641,2,1,1,62.5,0.5,0.0,9,1,1,14,14,4,4,100.0,3.0,1,1,0,3,3,4,5,220102544.0,1386130000.0
20514450726,6,3,3,50.5,0.6666666666666666,0.0,6,0,2,14,14,4,4,100.0,3.0,4,0,0,3,3,4,5,93941280.0,836670000.0
20514450730,2,1,1,56.0,0.5,0.0,3,4,1,14,14,4,4,90.0,3.0,4,1,0,3,3,4,4,115886760.0,1189310000.0
20514450735,1,0,1,72.0,0.0,0.0,6,1,3,14,14,4,3,60.0,3.0,1,0,0,3,3,4,2,23405380.0,236070000.0
20514450738,5,2,3,28.2,1.0,0.6,3,3,2,14,14,4,3,80.0,3.0,1,1,0,3,3,4,3,161699900.0,921250000.0
20514450825,3,2,1,39.333333333333336,1.0,0.3333333333333333,2,4,1,14,14,0,3,80.0,3.0,4,1,0,3,3,4,5,451137000.0,1889775000.0
20514450826,6,3,3,35.833333333333336,0.6666666666666666,0.1666666666666666,3,4,1,14,14,4,3,82.0,3.0,4,0,0,3,3,4,5,3703046900.0,4507395000.0
20514450832,3,2,1,54.333333333333336,0.0,0.0,6,4,1,14,14,4,3,70.0,3.0,4,0,0,3,3,4,5,150936140.0,2202015000.0
20514450834,5,2,3,30.6,0.6,0.2,6,4,1,14,14,4,4,100.0,3.0,4,0,0,3,3,4,7,171494520.0,1015365000.0
20514450838,5,2,3,41.0,0.4,0.0,6,4,1,14,14,4,3,90.0,3.0,4,1,0,3,3,4,8,240149900.0,522895000.0
20514450925,2,1,1,66.5,0.5,0.0,3,4,1,14,14,4,4,120.0,1.0,4,1,0,3,3,4,8,73866140.0,612500000.0
20514450926,3,2,1,42.66666666666666,1.0,0.0,9,4,1,14,14,4,3,80.0,3.0,4,1,0,3,3,4,7,51211140.0,561300000.0
20514450932,4,2,2,35.25,1.0,0.25,9,4,1,14,14,4,3,95.0,2.0,4,1,0,3,3,4,7,506665000.0,36840000.0
